Sports_720P-00a1,  greedy,  0.9,  709038.0 
Sports_720P-0104,  greedy,  0.9,  592540.0 
Sports_720P-058f,  greedy,  0.9,  584054.0 
Sports_720P-07d0,  greedy,  0.9,  346559.0 
Sports_720P-0b9e,  greedy,  0.9,  604597.0 
Sports_720P-17fb,  greedy,  0.9,  394248.0 
Sports_720P-2191,  greedy,  0.9,  291772.0 
Sports_720P-2234,  greedy,  0.9,  644607.0 
Sports_720P-2632,  greedy,  0.9,  353718.0 
Sports_720P-2c06,  greedy,  0.9,  58653.0 
Sports_720P-2c80,  greedy,  0.9,  517315.0 
Sports_720P-3072,  greedy,  0.9,  285894.0 
Sports_720P-3338,  greedy,  0.9,  424053.0 
Sports_720P-33c6,  greedy,  0.9,  368664.0 
Sports_720P-38a1,  greedy,  0.9,  342084.0 
Sports_720P-3eb4,  greedy,  0.9,  312031.0 
Sports_720P-3ffe,  greedy,  0.9,  307635.0 
Sports_720P-4b69,  greedy,  0.9,  586376.0 
Sports_720P-50cf,  greedy,  0.9,  598800.0 
Sports_720P-531c,  greedy,  0.9,  452722.0 
Sports_720P-5833,  greedy,  0.9,  253614.0 
Sports_720P-5ae1,  greedy,  0.9,  534346.0 
Sports_720P-5bfd,  greedy,  0.9,  409240.0 
Sports_720P-5e39,  greedy,  0.9,  359334.0 
Sports_720P-5ea4,  greedy,  0.9,  662995.0 
Sports_720P-62ba,  greedy,  0.9,  386891.0 
Sports_720P-6365,  greedy,  0.9,  488000.0 
Sports_720P-675b,  greedy,  0.9,  348259.0 
Sports_720P-69a0,  greedy,  0.9,  256535.0 
Sports_720P-6bb7,  greedy,  0.9,  360405.0 
Sports_720P-6d04,  greedy,  0.9,  509619.0 
Sports_720P-7ba7,  greedy,  0.9,  536286.0 
