Sports_2160P-0455,  greedy,  0.9,  4267900.0 
Sports_2160P-086d,  greedy,  0.9,  2378302.0 
Sports_2160P-1261,  greedy,  0.9,  1760340.0 
Sports_2160P-1733,  greedy,  0.9,  3289275.0 
Sports_2160P-1b70,  greedy,  0.9,  3502152.0 
Sports_2160P-1ddc,  greedy,  0.9,  2496207.0 
Sports_2160P-210c,  greedy,  0.9,  4354719.0 
Sports_2160P-2568,  greedy,  0.9,  1461366.0 
Sports_2160P-2626,  greedy,  0.9,  2993588.0 
Sports_2160P-279f,  greedy,  0.9,  2628738.0 
Sports_2160P-2a83,  greedy,  0.9,  3409106.0 
Sports_2160P-2e1d,  greedy,  0.9,  2650914.0 
Sports_2160P-2eda,  greedy,  0.9,  4651403.0 
Sports_2160P-5ef3,  greedy,  0.9,  4623876.0 
Sports_2160P-69b9,  greedy,  0.9,  1883667.0 
Sports_2160P-6b28,  greedy,  0.9,  2639688.0 
Sports_2160P-300d,  greedy,  0.9,  1795392.0 
Sports_2160P-324e,  greedy,  0.9,  2615020.0 
Sports_2160P-349c,  greedy,  0.9,  3140649.0 
Sports_2160P-3794,  greedy,  0.9,  2600187.0 
Sports_2160P-391a,  greedy,  0.9,  4462293.0 
Sports_2160P-3a9a,  greedy,  0.9,  2964708.0 
Sports_2160P-3d85,  greedy,  0.9,  5521071.0 
Sports_2160P-4024,  greedy,  0.9,  2364644.0 
Sports_2160P-4201,  greedy,  0.9,  1003842.0 
Sports_2160P-49f1,  greedy,  0.9,  4872325.0 
Sports_2160P-4aae,  greedy,  0.9,  1898167.0 
Sports_2160P-4e9f,  greedy,  0.9,  4301370.0 
Sports_2160P-7165,  greedy,  0.9,  2994550.0 
Sports_2160P-7a11,  greedy,  0.9,  4655828.0 
Sports_2160P-7af7,  greedy,  0.9,  3335058.0 
Sports_2160P-7af8,  greedy,  0.9,  1630746.0 
Sports_2160P-7bbe,  greedy,  0.9,  4460916.0 
